"platform","user","text","post_url","sentiment","theme","archetype"
"TikTok","Ana°","como me quito la perra envidia qué traigo 😞","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la amiga"
"TikTok","Jose Ixcoy","@Nicol Oxlaj","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la amiga"
"TikTok","adrianaFR","@🎶DAVID🥰","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la hija"
"TikTok","Denis Lennon Strauss","ya será en otra vida","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la hija"
"TikTok","alexx.🏍","@you_are_my_princess.0 ❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre moderna"
"TikTok","Rabanito🚁","❤️❤️❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la amiga"
"TikTok","️","q miedo, ojalá me pase.🤞🏼🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre moderna"
"TikTok","〽️","🤞🏻","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la hija"
"TikTok","Yasmín","manifiestooo😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la madre protectora"
"TikTok","Spookyrina🎃ྀིྀིྀིྀིྀི🖤🔮🌙","Nosotros en 2026…✨❤️💜✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","consejo","la amiga"
"TikTok","Vicky_Cabanillas1","@Edwin Manrique","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre protectora"
"TikTok","zVictor","😞","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la amiga"
"TikTok","ninel <3","hola Dios, soy yo de nuevo","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la amiga"
"TikTok","𝟎𝟎𝟑.","😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre moderna"
"TikTok","Leysi💗","😭😭😭😭😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","familia","la madre moderna"
"TikTok","Mariana I","@Adri _Juarez","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre moderna"
"TikTok","𝓐","💕","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","consejo","la madre protectora"
"TikTok","Diegocoronel","@era nuestro sueño 😢♥️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la amiga"
"TikTok","𝐓𝐚𝐭𝐢𝐚𝐧𝐚","😩","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre protectora"
"TikTok","ingrid zamora✨","mi mayor anhelo","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","familia","la madre moderna"
"TikTok","𝐀𝐧𝐝𝐫𝐞","Mi mayor sueño 😿💗","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la madre moderna"
"TikTok","lovley.jakiii","@GABRIEL CARBALLO algún día mi amor 🥺🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la hija"
"TikTok","ale._07","Dios mío","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la hija"
"TikTok","kisss","metas","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la hija"
"TikTok","Catarine Figueiredo","Não vejo a hora de ser minha vez!!!!","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre protectora"
"TikTok","Erika D Noriega","bendiciones para Valentino, ahora comienza la etapa más importante para ustedes.❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la amiga"
"TikTok","💫💗kaeiry Nayeli💗💫","@Rocio Segura","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre protectora"
"TikTok","twice_forever💘",":mi mamá me dijo q si me burlo me va a pasar lo mismo así que
ajsjsjsksjakakakakkajajajajajajajajajajjaajajajajajjajajaAJAJAJAJJAJAJAJAJAJJjajajjajaj","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la amiga"
"TikTok","༒︎✞︎𝔸𝔻𝕀𝕃𝔼ℕ𝔼✞︎༒︎","@Ramón lagfer 😘","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la madre protectora"
"TikTok","𝐍𝐚𝐨𝐦𝐢","que lindo bebe🙈","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la madre moderna"
"TikTok","Miguel RG","♥️♥️♥️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la hija"
"TikTok","Miguel RG","❤️❤️❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre moderna"
"TikTok","Naha","😁😁😁","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre moderna"
"TikTok","@️:　  　  ️","😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la madre moderna"
"TikTok","Isael Arciga","😞","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre protectora"
"TikTok","️","Ho no el papá ya queria q fueran 4","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre moderna"
"TikTok","🎧<MARI M>🎧","Ay que miedo ojala me pase si Dios lo permite 🥺❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","familia","la madre moderna"
"TikTok","Mariana Vargas","✨💖✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la amiga"
"TikTok","camila 🐧🐧🦁🦁👸💋🎀","@Carla Hernández ya no somos dos somos tres","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la amiga"
"TikTok","maisa_D.S.B","@bela","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la amiga"
"TikTok","Pilar Carvajal","ya eres mamá??","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre protectora"
"TikTok","🌻MERY🦋.","@Tony🦕 🥺😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la amiga"
"TikTok","lore","meu sonho","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la madre moderna"
"TikTok","???????","del puro coraje le voy a escribir a mi ex","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre moderna"
"TikTok",".","🥰🥰","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","familia","la hija"
"TikTok","abi._.gail","el bebé parece un muñeco tan lindo","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre protectora"
"TikTok","Daniela CastilloDias","algún día 🥺❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre moderna"
"TikTok","꧁zׁׁׅׅ֬֬ᨵׁׅׅυׁׅυׁׅ꧂ೄྀ","@🍓🐭D,AVID•_•💗","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre moderna"
"TikTok","javiera luna","Metas 🥲🩷✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre moderna"
"TikTok","alo","@Isaac.","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre protectora"
"TikTok","Lia_9360","Tienes 16 años
tienes 16 años
tienes 16 años","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","familia","la amiga"
"TikTok","💗","Manifiesto esto para mi futuro","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la madre moderna"
"TikTok","lyanira_carrillo","el mayor sueño de toda girl","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la madre moderna"
"TikTok","𝓪𝓻𝓲 🥀","Ay Dios amee😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre moderna"
"TikTok","user4945112244391","Metas✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la madre moderna"
"TikTok","Lic. Maria Jose Sanchez F y K","@elvoky 💕💕","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre protectora"
"TikTok","️","Que chulada de bebé 😭💗","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","consejo","la hija"
"TikTok","Nancy paola gonzales enzastiga","@Yezmin Gonzáles","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la madre moderna"
"TikTok","Isa_1882 AD","espero algún día❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la amiga"
"TikTok","itscamii_","que @𝐕𝐈𝐈恋 lo compartió 😱🫣","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre moderna"
"TikTok","mar★","@Gabriel.M","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la amiga"
"TikTok","𝒂𝒍𝒅𝒊 𝒎𝒂𝒄𝒉𝒖𝒄𝒂🤍","💘😭😭😭😭😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la hija"
"TikTok","alii","@A🌸 🥺🥺😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la hija"
"TikTok","@EN-MOA_L_U_N_É . stay 💙🐧🌙","que hermoso 😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre protectora"
"TikTok","Lizeth💌","okey...QUE LINDO BENDICIONES 😭💕💕","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la hija"
"TikTok","՞߹ - ߹՞","Metas de para mi vida😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la madre protectora"
"TikTok","Shaney","🖤","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la hija"
"TikTok","Cielinini 🌙","✨❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre protectora"
"TikTok","usuarionoexistente029","@@JeannN","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la madre protectora"
"TikTok","♡~《☆life yoonmin☆》~♡","mi mayor sueño tener un hijo baroncito","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la madre moderna"
"TikTok","🌟🔥✨~","Que LINDA MANITA 💕💕💕😭😭😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre protectora"
"TikTok","mattildaaaaaaa","🥹❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la hija"
"TikTok","🌿✨","💙💙💙","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la amiga"
"TikTok","Yuki","ya tengo una meta","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la hija"
"TikTok","club América","¿cómo Pau?","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la amiga"
"TikTok","𝓐 ☻","mi mamá me dijo q si me burlo me va a pasar lo mismo así que
ajsjsjsksjakakakakkajajajajajajajajajajjaajajajajajjajajaAJAJAJAJJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAHAHAJJAHAJAJAJAJAJA","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la madre protectora"
"TikTok","Alex","pero en no es el momento","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la amiga"
"TikTok","Sofía con tilde en la i","Pensé que eran 4 y se murió uno 😁 pero no","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la amiga"
"TikTok","Jon","@𝓝𝓪𝓷𝓲 va ?❤️‍🩹","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la madre moderna"
"TikTok",".","Mi familia deciada que suerte tienes 😭💕","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la hija"
"TikTok","乇ㄥ|乙卂乃乇ㄒ卄 🩵🫶","pense que era un muñeco Reborn","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la hija"
"TikTok","️","las manos de tu hombre 😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre protectora"
"TikTok","mari","Regresamos a casa pero siendo 4❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la amiga"
"TikTok","3ngels_alarcon","@Fiorella Muñoz","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la hija"
"TikTok","vvaleemz","@Karime ayyy","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","consejo","la hija"
"TikTok","444","Un solo deseo en la vida es esto","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la amiga"
"TikTok","ღㅤＣｅｌｏｓｉｔａㅤඞ","@Missa;)","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la madre moderna"
"TikTok","rachele","😊","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre moderna"
"TikTok","rachele","😂","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre moderna"
"TikTok","𝑪𝒐𝒍𝒍𝒚★","entonces estuvo fuerte amiga","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre moderna"
"TikTok","₊‧ ִ 愛 ›› 𝐀ᥒᥒ^᪲‧ ִ ۫🍰 .","Que miedo, ojalá me pase","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la hija"
"TikTok","Jess😋","Contexto","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la madre moderna"
"TikTok","Cervantes❤","solo con ver el vídeo y acordarme de ese futuro que habíamos planeado .... llore a mares 😞","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la amiga"
"TikTok","somewhere",".","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la amiga"
"TikTok","Valeria","Algún día seré 🥹","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la amiga"
"TikTok","Antonella Pellegrini","😭😍😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre moderna"
"TikTok","Canela💋","HOLA CAMILA LOPEZ","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre protectora"
"TikTok","Ana","😍😍😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la hija"
"TikTok","María😍😍😍","felicidades","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre protectora"
"TikTok","sr_Jeremías_dr","🥺metas😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre moderna"
"TikTok","Mèrly pâblò🐢🎀","@ Mynor Op ꫟ 💗💗🥹","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la amiga"
"TikTok","...-.--.--","que miedo, ojala me pase","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la amiga"
"TikTok","chicharrón","al principio no entendí y al final tampoco","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre protectora"
"TikTok","ፚᎧᏒᎧ ᏒᎧᏒᎧᏁᎧᏗ","ay no","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la amiga"
"TikTok","grabiela ruiz","🥰🥰🥰","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre protectora"
"TikTok",". ⋮ 𝓙υℓι  ❤︎  нωα  .ᐟ","Que miedo, ojalá me pase","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la amiga"
"TikTok","_Lik🫧","Mi sueño en un video....💓","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la madre protectora"
"TikTok","ᴍᴀʀɪ","😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la hija"
"TikTok","💗💞","que bonito 😔 🫶🏻","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la hija"
"TikTok","𝘒𝘢𝘳𝘭𝘺 𝘑𝘔","𝘈𝘸𝘸𝘸 😻😻","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la amiga"
"TikTok","charlot","😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre protectora"
"TikTok","Celes makeup 🧚🏻‍♀️","🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la hija"
"TikTok","lulyencorea🇻🇪✨🇰🇷","😭🩵 mi baby fever!! Dios los bendiga 🙏🏻✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la amiga"
"TikTok","LordOwl","Aún recuerdo el día que nos fuimos a casa con mi hijita preciosa ❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","practicidad","la madre protectora"
"TikTok","rayen","xd","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la madre moderna"
"TikTok","gaxxpi","😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la amiga"
"TikTok","Mario","mi mayor sueño, pero primero estabilidad económica😪","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","consejo","la madre moderna"
"TikTok","emy they dark","me da miedo el partoooooo","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la hija"
"TikTok","Angeles Ponpa","Rezando por esto ❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la hija"
"TikTok","Sofia","mi vida ahora será regresamos a casa Pero ahora con 4 pq nace mi hermano ajjaja","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre protectora"
"TikTok","𝕮𝖆𝖗𝖒𝖊𝖓𝖘𝖎𝖚𝖚🧟‍♀️","🥺🥺🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la hija"
"TikTok","𝕮𝖆𝖗𝖒𝖊𝖓𝖘𝖎𝖚𝖚🧟‍♀️","❤️❤️❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la amiga"
"TikTok",".","la mano👄🔥","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la madre protectora"
"TikTok",".","que miedo,ojala me pase","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la amiga"
"TikTok","Tae","cada día cayendo en la tentación (ni novio tengojajajaj)","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la amiga"
"TikTok","Cari","que tierno que es el bebé 😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre protectora"
"TikTok","꧁𝑺 𝑻 𝑶 𝑹 𝑴꧂","felicidades chica","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la madre moderna"
"TikTok","lady_daday0","😍😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la hija"
"TikTok",".","@Lopez_17 🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre protectora"
"TikTok","Loamy Salazar","@@SDeLaCruz😭😭😭","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","familia","la madre protectora"
"TikTok","Lía Coronel","yo hubiera estado así pero perdi a mi bb y toda la vida va a doler su partida 😔🤍🐛","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre protectora"
"TikTok","Evelyn Smith ✨","Lindos demais","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la hija"
"TikTok","luna02332","Ese bebé lo hicieron con amor y cariño 🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la amiga"
"TikTok","sofiavizconti","🙏","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre moderna"
"TikTok","Elena","es un sueño que quiero cumplir pero mi miedo es no puedo encontrar al mejor padre para mi futuro bebé,
morir sin conocer a mi bebé ,
no poder embarazarme","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la amiga"
"TikTok","eloisa ✝","mi mayor sueño","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre protectora"
"TikTok","Melisa","Metas😔✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la hija"
"TikTok","liz 🎀","quisiera que me ame como yo lo ame a el💔pero bueno supongo que ame mas a su ex esta bien😞💔💔","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la amiga"
"TikTok","Lr Nery","@Cel Cauich","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la hija"
"TikTok","𝒥","😍😍😍","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","nostalgia","la amiga"
"TikTok","Mayrelin🌺","@Val_s3 🦇 quiero porfis 🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la hija"
"TikTok","A B I","@wR freezer🥺❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la hija"
"TikTok","Nat","@🌈chicoCAT.con💎✨","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la madre moderna"
"TikTok","gusteavoo0_Rx7","@𖣂︎ algún día amor:)❤️❤️❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la amiga"
"TikTok","denisse._.04","@carloshernande5322 mi sueño❤️‍🩹","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la madre moderna"
"TikTok","yaz_ Arrieta💢","con todo respeto( pero las manos de tu esposo🫦)","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la hija"
"TikTok","Mile","@Juancr.jr","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la madre moderna"
"TikTok","xo.liza11","💔💔💔","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","consejo","la madre moderna"
"TikTok","regina._araujo","Ojalá un futuro asi🍀","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","familia","la madre protectora"
"TikTok","Andrea","Meda miedo escojer al padre incorrecto.... y mi bb pague las consecuencias","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la hija"
"TikTok","Jadee celeste","@Dexe","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la amiga"
"TikTok","️","De puro coraje me voy a bañar 🤬","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la amiga"
"TikTok","🤍","@Tn.Gallardoo","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la madre protectora"
"TikTok","saamivalentina_","@Teseo Dominguez 🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","humor","la amiga"
"TikTok","𝕬𝖓𝖙𝖔𝖓𝖎𝖔","@_karla_vazq_ ❤️🥹","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","nostalgia","la hija"
"TikTok","Mar","Yo también quería eso pero creo que no está nada mal que solo seamos mi nene y yo ☹️❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre protectora"
"TikTok","anahirr..","ese es mi sueño, ya encontré al indicado solo falta saber si quiere cumplir ese sueño conmigo 🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","nostalgia","la hija"
"TikTok","✨","🥺🥺","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la madre moderna"
"TikTok","️","","https://www.tiktok.com/@giannacristante/video/7498383730898193672","unknown","unknown","unknown"
"TikTok","Fer","😭😭😭❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la madre moderna"
"TikTok","luh🎀","meu sonho💕","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la hija"
"TikTok","SARAY_🍒","@alejandrossm38","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la hija"
"TikTok","🌸🤍✨","Algún día ❤️🥹","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","practicidad","la madre protectora"
"TikTok","Ney","me da miedo no encontrar una buena mamá para mi bebé","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la amiga"
"TikTok","neyel","@juansh 💕","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","practicidad","la amiga"
"TikTok","ari_1620","😻😻😻😻🥰🥰","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","humor","la hija"
"TikTok","dianis_36","@Josafat Rodríguez","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la madre moderna"
"TikTok","❤️‍🩹 Jazmin ❤️‍🩹","mi mayor sueño pero ala vez mi mayor miedo de escoger mal y me deje 💔🫠","https://www.tiktok.com/@giannacristante/video/7498383730898193672","negativo","humor","la amiga"
"TikTok","Ana","hermoso ❤️❤️❤️","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","consejo","la amiga"
"TikTok","M💋riana","era meu sonho💙","https://www.tiktok.com/@giannacristante/video/7498383730898193672","neutral","consejo","la madre protectora"
"TikTok","Pris Ayala","i can't wait for this to happen to me","https://www.tiktok.com/@giannacristante/video/7498383730898193672","positivo","familia","la madre moderna"
